transaction_id,payment_time,payer_id,payee_id,payment_amount,payment_currency,payment_method,payment_purpose,vendor_id,payee_country,vendor_country,vendor_industry,approval_status,reject_reason
5fdf8a72-13f3-4cf8-aeb6-33b94eaa7189,14:32.2,COMP0017,PAYEE0419,1589.77,USD,Credit Card,Rent Payment,VEND0329,Japan,France,Real Estate,APPROVED,
53b9f4e1-207e-457b-958f-30e64fccd4e8,22:32.2,COMP0047,PAYEE0055,1043.86,JPY,Wire,Research & Development,VEND0494,USA,UK,Retail,APPROVED,
b1f10a7b-bab2-415a-bcef-b01041c89cf0,40:32.2,COMP0060,PAYEE0032,1270.13,JPY,Wire,Rent Payment,VEND0145,Germany,France,Manufacturing,APPROVED,
57829983-d586-4a1b-ad62-37b6c0b8735e,48:32.2,COMP0077,PAYEE0455,1857.79,GBP,Bank Transfer,Legal Fees,VEND0175,India,Australia,Adult Entertainment,APPROVED,
94f80dd1-f1b8-400b-ab16-806f2157e542,19:32.2,COMP0050,PAYEE0049,1836.79,JPY,ACH,Utilities,VEND0449,Germany,Canada,Adult Entertainment,APPROVED,
b4b947ce-d950-45c5-acd8-ed1d4d666bf1,03:32.2,COMP0096,PAYEE0338,1473.27,USD,ACH,IT Support,VEND0102,Canada,USA,Healthcare,APPROVED,
45053289-463f-4757-8c17-557de0954e2e,29:32.2,COMP0059,PAYEE0207,742.55,CAD,Check,Unusual Transfer - Review Required,VEND0122,Canada,UK,Cannabis Industry,APPROVED,
6f851f0d-0725-43fc-b265-9a5a114c678d,48:32.2,COMP0013,PAYEE0194,1411.13,GBP,Wire,Rent Payment,VEND0078,China,India,Technology,APPROVED,
09b9b09a-0741-4e28-9f4c-a9f24a0d2b1b,12:32.2,COMP0035,PAYEE0230,1398.38,EUR,Bank Transfer,Rent Payment,VEND0418,Japan,India,Cannabis Industry,APPROVED,
d48d93f9-a626-4d96-b350-f02f9b7841d4,59:32.2,COMP0072,PAYEE0277,986.26,EUR,Credit Card,Software License,VEND0104,India,France,Real Estate,APPROVED,
7af4ee75-5a06-4721-99f3-110fa55cea1e,31:32.2,COMP0054,PAYEE0306,456.81,CAD,Check,Software License,VEND0100,Germany,UK,Manufacturing,APPROVED,
22553916-f915-435e-821a-f96ecd7344f3,54:32.2,COMP0055,PAYEE0269,1304.9,USD,Wire,Payroll,VEND0230,Brazil,China,Automotive,APPROVED,
1998a09e-7abf-4625-8d9c-81649b47a3fe,59:32.2,COMP0100,PAYEE0233,863.88,CAD,ACH,Marketing Campaign,VEND0183,Australia,Brazil,Cannabis Industry,APPROVED,
1190a322-ef1b-44c3-8b67-fff3909eea60,45:32.2,COMP0093,PAYEE0168,1542.19,CAD,Wire,Unusual Transfer - Review Required,VEND0228,China,UK,Shell Corporations,APPROVED,
3ad2419c-107f-45a2-a650-1ecdb349d705,08:32.2,COMP0015,PAYEE0396,301.19,USD,ACH,Unusual Transfer - Review Required,VEND0294,USA,UK,Finance,APPROVED,
2130e756-392c-4829-bee0-c1ba4ec42eff,11:32.2,COMP0087,PAYEE0145,769.93,EUR,Check,Unusual Transfer - Review Required,VEND0301,Germany,Australia,Manufacturing,APPROVED,
180bbdb0-3f88-41e4-b2ed-ea3a9946cea8,35:32.2,COMP0064,PAYEE0366,1264.12,GBP,Wire,Rent Payment,VEND0355,China,USA,Art & Antiques Dealers,APPROVED,
fcf107b5-8042-4fe2-9d51-50f836ac4814,20:32.2,COMP0011,PAYEE0299,820.95,CAD,Bank Transfer,Marketing Campaign,VEND0148,China,India,Shell Corporations,APPROVED,
84c8dd8a-7310-4f87-8426-e38b7eec8db5,01:32.2,COMP0099,PAYEE0408,660.28,GBP,Wire,Unusual Transfer - Review Required,VEND0223,UK,Japan,Technology,APPROVED,
170d00b9-fae8-49ed-94ab-955ead94536a,47:32.2,COMP0009,PAYEE0132,1177.21,USD,Credit Card,Marketing Campaign,VEND0380,France,Canada,Art & Antiques Dealers,APPROVED,
4a44377c-bcc0-44f5-829a-cf8b02cc86ca,27:32.2,COMP0061,PAYEE0335,450.58,USD,ACH,Rent Payment,VEND0069,USA,Germany,Cryptocurrency Trading,APPROVED,
892bc7af-59be-4460-9a73-cc6a21af12fb,31:32.2,COMP0009,PAYEE0165,1760.94,CAD,Bank Transfer,Software License,VEND0254,UK,UK,Online Gambling,APPROVED,
009c96f1-f1f0-454a-be76-ae8a0491c231,17:32.2,COMP0017,PAYEE0021,384.41,CAD,Check,Marketing Campaign,VEND0069,Japan,Germany,Online Gambling,APPROVED,
0466a100-5870-41e8-87ad-9a4b852b1110,35:32.2,COMP0065,PAYEE0050,1586.78,CAD,Check,Payroll,VEND0057,Brazil,Brazil,Retail,APPROVED,
c7eb49e1-3059-4f8b-8b75-5530b34582cc,02:32.2,COMP0095,PAYEE0277,1537.35,JPY,Wire,Payroll,VEND0207,India,Australia,Online Gambling,APPROVED,
57f9ccbb-4971-41bd-aa0b-f7ebf6f14b1e,01:32.2,COMP0045,PAYEE0024,778.77,GBP,Credit Card,Rent Payment,VEND0058,UK,Japan,Retail,APPROVED,
9c5f2000-cfd1-4e7a-9535-2225a0f828f1,22:32.2,COMP0043,PAYEE0361,715.75,USD,Wire,Travel Expenses,VEND0223,India,Japan,Adult Entertainment,APPROVED,
bc3cb4ca-ce40-4430-a7df-077a8ee2d367,22:32.2,COMP0019,PAYEE0453,1543.12,USD,Check,Rent Payment,VEND0086,Brazil,France,Manufacturing,APPROVED,
b8621da9-82a8-4848-8322-ed1f98ce517f,27:32.2,COMP0028,PAYEE0258,1078.31,EUR,ACH,Consulting Services,VEND0036,France,USA,Offshore Banking,APPROVED,
bac59e5e-01b8-402a-8819-5aa3b21e6acf,10:32.2,COMP0095,PAYEE0349,1885,CAD,Bank Transfer,Travel Expenses,VEND0032,Germany,India,Manufacturing,APPROVED,
89831a30-e547-46bc-bfce-51823b81d7c1,57:32.2,COMP0020,PAYEE0237,953.38,GBP,Credit Card,Software License,VEND0308,Germany,Australia,Retail,APPROVED,
edf715dc-9f3b-4be3-a7df-f61e7ccd89a2,44:32.2,COMP0073,PAYEE0295,874.19,CAD,Bank Transfer,Cloud Hosting,VEND0479,Canada,USA,Arms Dealing,APPROVED,
090832e6-a6a1-4357-9edb-e0d4d45f0c4e,34:32.2,COMP0049,PAYEE0259,1511.61,USD,Bank Transfer,Research & Development,VEND0041,Brazil,Canada,Arms Dealing,APPROVED,
820f3068-fba5-4bf3-bfe9-57710b1d19c6,02:32.2,COMP0004,NEWPAYEE001,1601.64,JPY,ACH,Utilities,VEND0072,Germany,China,Retail,APPROVED,
c51bb6b7-7017-4232-872a-1c2bfc3a12eb,21:32.2,COMP0027,PAYEE0488,1301.67,EUR,Check,Maintenance Services,VEND0326,UK,Japan,Healthcare,APPROVED,
b869fbcf-b437-4dcf-a6b9-8af3fd6c6280,41:32.2,COMP0083,PAYEE0122,1032.3,JPY,Wire,Maintenance Services,VEND0312,Japan,Brazil,Healthcare,APPROVED,
2791f1e6-8a11-4fd5-a6ab-02da71d2f024,20:32.2,COMP0095,PAYEE0193,1395.74,JPY,ACH,Marketing Campaign,VEND0167,Australia,Germany,Offshore Banking,APPROVED,
4596b0bb-74c3-4cd5-98ff-6fd3e3279a1a,43:32.2,COMP0012,PAYEE0014,1064.84,USD,Check,Software License,VEND0323,Brazil,China,Cryptocurrency Trading,APPROVED,
1f493585-f727-4a72-99b6-697520b740f5,29:32.2,COMP0009,PAYEE0245,353.23,GBP,Check,Cloud Hosting,VEND0099,Australia,China,Online Gambling,APPROVED,
af340911-5d7c-4c32-8d2b-0f81f03234ae,17:32.2,COMP0001,PAYEE0211,106.76,GBP,Bank Transfer,Software License,VEND0322,UK,Australia,Logistics,APPROVED,
3fc72f15-f24e-4926-b652-c8b10c99738a,25:32.2,COMP0055,PAYEE0033,650.25,GBP,Credit Card,Utilities,VEND0318,France,Canada,Cannabis Industry,APPROVED,
eaa3f987-51b4-4ffa-8b1e-951b81260d6b,12:32.2,COMP0004,PAYEE0403,109.85,CAD,Check,Cloud Hosting,VEND0067,India,UK,Retail,APPROVED,
e257c1d2-9fb6-49ad-9d90-21df1bb7a30b,28:32.2,COMP0001,PAYEE0195,642.06,EUR,Wire,Software License,VEND0051,France,USA,Arms Dealing,APPROVED,
598e9ab7-35aa-4921-bec4-db00fde92013,52:32.2,COMP0048,PAYEE0146,1698.05,JPY,Credit Card,Professional Development,VEND0220,Australia,Australia,Manufacturing,APPROVED,
2625d4ee-1f20-4e84-9039-0480902c78cd,36:32.2,COMP0028,PAYEE0460,1101.74,CAD,Wire,IT Support,VEND0036,Brazil,USA,Automotive,APPROVED,
a96d5043-6b3b-4723-bd8a-76cf08344387,15:32.2,COMP0005,PAYEE0086,965.03,USD,Credit Card,Research & Development,VEND0232,China,India,Adult Entertainment,APPROVED,
2e06e162-7cf4-4d5a-a5a2-0e0497e9893f,31:32.2,COMP0006,PAYEE0304,1003.99,JPY,Wire,Cloud Hosting,VEND0274,Australia,China,Retail,APPROVED,
238e0653-2ed4-4cba-a1c1-c097ac570d27,56:32.2,COMP0010,PAYEE0032,69.5,USD,Credit Card,Software License,VEND0491,Germany,France,Offshore Banking,APPROVED,
41ceabc4-6860-44fc-86ad-0894a5f18bfa,58:32.2,COMP0035,PAYEE0219,1583.52,JPY,ACH,Legal Fees,VEND0407,Germany,USA,Arms Dealing,APPROVED,
1a7f2cba-4570-495f-a61a-82800b32b9d8,00:32.2,COMP0086,PAYEE0073,580.45,GBP,Wire,Legal Fees,VEND0199,UK,Germany,Adult Entertainment,APPROVED,
c5343deb-4c73-4aa7-adb0-e3793df007e7,20:32.2,COMP0039,PAYEE0437,175.17,EUR,Check,Travel Expenses,VEND0497,France,India,Healthcare,APPROVED,
8429906e-4a45-40e9-9236-0f225b096e94,47:32.2,COMP0019,PAYEE0182,448.48,JPY,Credit Card,Rent Payment,VEND0353,USA,Germany,Healthcare,APPROVED,
93b514a5-3e17-47d1-bd89-977c2e1e8898,46:32.2,COMP0022,PAYEE0487,631.88,GBP,Credit Card,Utilities,VEND0235,Germany,Germany,Art & Antiques Dealers,APPROVED,
9c193991-5fbb-4093-b23d-84a40300e2af,44:32.2,COMP0053,PAYEE0349,747.56,CAD,Bank Transfer,Utilities,VEND0259,Germany,Japan,Real Estate,APPROVED,
ed9e601a-aa81-46e8-933e-2ae64dda60d4,01:32.2,COMP0049,PAYEE0110,1944.5,EUR,ACH,Rent Payment,VEND0423,France,India,Arms Dealing,APPROVED,
e1fbcc85-c16d-478a-a6c6-0676b1842fba,10:32.2,COMP0091,PAYEE0160,654.1,JPY,Bank Transfer,Cloud Hosting,VEND0001,Japan,Australia,Technology,APPROVED,
88e47fba-9c92-4c7d-b319-6ba759b06306,48:32.2,COMP0037,PAYEE0250,1720.08,JPY,ACH,Utilities,VEND0461,India,USA,Automotive,APPROVED,
02161b5c-a387-469e-8205-c1974bf0be2c,31:32.2,COMP0005,PAYEE0099,1289.36,JPY,ACH,Office Supplies,VEND0355,Brazil,Japan,Healthcare,APPROVED,
4873ec56-0d46-4ed8-ba88-64ccb14a6fb2,12:32.2,COMP0015,PAYEE0259,139.46,EUR,Credit Card,Legal Fees,VEND0435,Australia,Brazil,Offshore Banking,APPROVED,
b0660c2e-9191-4193-9e4a-a2328160f566,42:32.2,COMP0017,PAYEE0023,1009.1,EUR,Check,Professional Development,VEND0356,UK,Brazil,Offshore Banking,APPROVED,
66324b11-cc25-4531-8d07-88f3a2e6ee54,23:32.2,COMP0083,PAYEE0068,421.25,JPY,Wire,Software License,VEND0266,France,UK,Cryptocurrency Trading,APPROVED,
9d6ca2c8-b453-4be0-8d9e-34aefb82321d,41:32.2,COMP0064,PAYEE0045,1607.41,EUR,Check,Marketing Campaign,VEND0379,USA,Brazil,Real Estate,APPROVED,
6cdee588-28d1-4e01-8de2-f1935cc56cf1,53:32.2,COMP0027,PAYEE0005,202.38,EUR,Check,Legal Fees,VEND0063,China,Canada,Real Estate,APPROVED,
693a275a-990e-4b21-8ccf-1b15ef64ef36,54:32.2,COMP0031,PAYEE0105,1069.92,JPY,ACH,IT Support,VEND0077,UK,Canada,Manufacturing,APPROVED,
fae32255-3f44-4b1f-9359-b97fb1b1883f,32:32.2,COMP0062,PAYEE0403,615.13,USD,Credit Card,Cloud Hosting,VEND0051,India,Canada,Art & Antiques Dealers,APPROVED,
f9ff47d5-6d2b-4aa7-b7e1-6472a220e4d7,21:32.2,COMP0060,PAYEE0306,564.13,CAD,Check,IT Support,VEND0247,USA,USA,Online Gambling,APPROVED,
5493f8ea-234f-4b3b-b439-2e66d4f6417f,49:32.2,COMP0059,PAYEE0311,587.87,CAD,ACH,Payroll,VEND0462,France,India,Real Estate,APPROVED,
9d3ce7bf-4338-4aca-b070-fe00c5f39ac2,35:32.2,COMP0002,PAYEE0434,983.23,USD,Credit Card,Office Supplies,VEND0307,Canada,Australia,Education,APPROVED,
c18b38db-1be4-44a6-a15a-c1a19853125d,55:32.2,COMP0050,PAYEE0048,1320.33,JPY,Wire,Consulting Services,VEND0490,India,USA,Real Estate,APPROVED,
2898e400-ce66-43db-a52d-a63fcc763982,01:32.2,COMP0070,PAYEE0298,85.7,JPY,ACH,Travel Expenses,VEND0491,Japan,France,Education,APPROVED,
fbd4569e-22b1-422a-819a-f0a5b32bfc67,19:32.2,COMP0008,PAYEE0049,729.45,GBP,Check,Travel Expenses,VEND0479,Germany,UK,Energy,APPROVED,
0020e818-1769-468c-a70b-1a3b6f8f1488,38:32.2,COMP0056,PAYEE0187,1565.39,EUR,Wire,Marketing Campaign,VEND0028,Japan,USA,Finance,APPROVED,
52546cd7-952a-4e49-baab-ce3bd6602980,58:32.2,COMP0055,PAYEE0231,832.98,EUR,Credit Card,Rent Payment,VEND0151,Brazil,Brazil,Cryptocurrency Trading,APPROVED,
f0d81a7e-9555-4856-ae18-8b8a54933034,12:32.2,COMP0100,PAYEE0007,619.61,USD,Check,Travel Expenses,VEND0289,UK,Brazil,Automotive,APPROVED,
d4090799-99c8-415a-be65-fdc8c69ba826,50:32.2,COMP0061,PAYEE0324,1522.83,JPY,Bank Transfer,Research & Development,VEND0221,Germany,USA,Offshore Banking,APPROVED,
0bf991fb-0e57-4591-9d55-16d1214425f8,13:32.2,COMP0052,PAYEE0240,656.82,JPY,ACH,Software License,VEND0334,Brazil,Japan,Technology,APPROVED,
b9f5db1a-1c23-42b9-9c14-bf77c9ac49df,03:32.2,COMP0006,PAYEE0264,430.14,CAD,Wire,Maintenance Services,VEND0035,India,France,Cryptocurrency Trading,APPROVED,
3342ffc0-fcd3-4587-885e-066e3c67cddd,49:32.2,COMP0091,PAYEE0046,1267.07,JPY,Wire,Legal Fees,VEND0021,Japan,Australia,Adult Entertainment,APPROVED,
6e3be880-7887-4355-aecd-4021a1f4d350,21:32.2,COMP0030,PAYEE0037,743.29,EUR,Bank Transfer,Maintenance Services,VEND0415,UK,UK,Technology,APPROVED,
927f7f29-acca-424e-8b57-2df63c47c17d,36:32.2,COMP0077,PAYEE0401,112.12,EUR,ACH,Marketing Campaign,VEND0088,USA,China,Cryptocurrency Trading,APPROVED,
194c79c8-5b12-4999-af93-2616707fa337,42:32.2,COMP0065,PAYEE0113,1536.77,GBP,ACH,Consulting Services,VEND0222,Australia,France,Cannabis Industry,APPROVED,
e09d26bd-9143-4c93-9da9-4ba91ff369b0,03:32.2,COMP0094,PAYEE0273,301.09,JPY,Credit Card,Marketing Campaign,VEND0096,Australia,France,Finance,APPROVED,
5688f1a1-26d1-42bd-bad2-0c2306a5cbff,25:32.2,COMP0044,PAYEE0017,1819.22,JPY,Bank Transfer,Consulting Services,VEND0372,Germany,USA,Precious Metals Trading,APPROVED,
5f9a7355-5cb1-46d3-b8ec-a3c996a4c111,35:32.2,COMP0032,PAYEE0080,142.91,EUR,Credit Card,Office Supplies,VEND0354,India,Germany,Retail,APPROVED,
f34fe804-b1cf-453f-a486-d67c43261090,05:32.2,COMP0010,PAYEE0139,1024.3,USD,Wire,Legal Fees,VEND0389,China,Australia,Real Estate,APPROVED,
aa06854a-1e50-40eb-97b9-fbc632c5beea,34:32.2,COMP0002,PAYEE0338,770.64,JPY,ACH,Legal Fees,VEND0442,UK,UK,Arms Dealing,APPROVED,
1cc828ea-e0a7-4900-a06d-63530e066c88,09:32.2,COMP0060,PAYEE0420,555.77,CAD,Check,Marketing Campaign,VEND0140,Canada,Japan,Art & Antiques Dealers,APPROVED,
4a483c78-11a7-40d9-8872-73e1b3cdaf26,26:32.2,COMP0089,NEWPAYEE001,378.17,CAD,Credit Card,IT Support,VEND0294,Germany,UK,Energy,APPROVED,
1c063dec-e84d-413b-b52d-7bcd1c1e57e1,28:32.2,COMP0030,PAYEE0312,993.2,USD,Check,Cloud Hosting,VEND0350,UK,Brazil,Cryptocurrency Trading,APPROVED,
ad733930-a707-4eaf-bad3-6698cf67c09a,59:32.2,COMP0004,PAYEE0082,313.95,EUR,Check,IT Support,VEND0427,UK,UK,Energy,APPROVED,
3cbcbb53-18d5-4cb8-a218-af12bdeb8d97,24:32.2,COMP0058,PAYEE0184,177.9,EUR,Credit Card,Payroll,VEND0039,USA,China,Precious Metals Trading,APPROVED,
65a2829f-3e64-4e0b-b95a-b17397fc3900,29:32.2,COMP0021,PAYEE0349,1421.46,JPY,Wire,Office Supplies,VEND0218,France,Japan,Education,APPROVED,
55acad60-fc36-486e-8b6c-3bc0dfd9a457,46:32.2,COMP0088,PAYEE0209,189.89,CAD,Credit Card,Payroll,VEND0457,France,Japan,Real Estate,APPROVED,
fcbd4c51-ef3c-40e7-85ad-38a3f42eeb41,46:32.2,COMP0010,PAYEE0057,1327.68,EUR,Wire,Professional Development,VEND0406,China,Australia,Real Estate,APPROVED,
6904e1f5-9496-4654-a655-023f4ec52d5d,43:32.2,COMP0009,PAYEE0107,631.01,CAD,Check,Software License,VEND0001,China,Australia,Healthcare,APPROVED,
4cbb46eb-0bcd-4593-a048-ead21ecc3d0e,28:32.2,COMP0075,PAYEE0438,2087.53,USD,ACH,IT Support,VEND0358,India,Australia,Energy,APPROVED,
91c50bea-fecb-4a99-95ca-f951840a12b8,19:32.2,COMP0009,PAYEE0429,1290,CAD,Credit Card,Utilities,VEND0028,USA,USA,Arms Dealing,APPROVED,
f364df86-0b89-4f00-9b9f-edd8b0b9a34c,04:32.2,COMP0011,PAYEE0006,1265.99,GBP,Wire,Professional Development,VEND0086,Australia,France,Real Estate,APPROVED,
6d25275d-5e23-4195-871e-10721a8a54bc,08:32.2,COMP0071,PAYEE0183,356.58,CAD,Wire,Professional Development,VEND0487,UK,USA,Cannabis Industry,APPROVED,
e69a9c51-2a37-488c-943b-c26f9c9b64aa,27:32.2,COMP0009,PAYEE0128,1171.42,CAD,Wire,Professional Development,VEND0098,China,France,Technology,APPROVED,
0bb3d52f-ca1a-4540-b3c4-d3c553549af9,54:32.2,COMP0035,PAYEE0186,445.84,EUR,ACH,Professional Development,VEND0349,France,Germany,Education,APPROVED,
6d103810-8121-4aa7-aee3-254aee996b27,45:32.2,COMP0035,PAYEE0447,497.88,USD,ACH,Consulting Services,VEND0262,Canada,France,Retail,APPROVED,
953b2663-8f9e-4214-9e2f-3ebc17a91fd5,51:32.2,COMP0040,PAYEE0214,1697.77,JPY,Bank Transfer,Cloud Hosting,VEND0221,USA,India,Offshore Banking,APPROVED,
9a150d20-6834-4f02-838d-c1fcb57d941b,27:32.2,COMP0042,PAYEE0107,533.92,EUR,ACH,Office Supplies,VEND0462,China,India,Art & Antiques Dealers,APPROVED,
eb056b31-7287-4085-b519-9906b6f6e802,57:32.2,COMP0093,PAYEE0169,1040.12,GBP,Credit Card,IT Support,VEND0447,Brazil,Brazil,Cannabis Industry,APPROVED,
fe87badf-233f-44c8-bd49-7effe210516d,01:32.2,COMP0007,PAYEE0122,752.45,USD,ACH,Office Supplies,VEND0090,Japan,Australia,Retail,APPROVED,
5e5953bf-4bbf-4a55-8aa8-722d61485ee3,48:32.2,COMP0068,PAYEE0264,1002.34,JPY,Credit Card,Maintenance Services,VEND0403,India,Brazil,Manufacturing,APPROVED,
af9df3ce-6337-4062-b728-dd3f2d9e4097,49:32.2,COMP0041,PAYEE0112,59,JPY,Wire,Research & Development,VEND0174,Canada,Australia,Online Gambling,APPROVED,
0be45d3d-344c-455b-a0e4-fe56eaf1fbfd,31:32.2,COMP0002,PAYEE0210,720.91,JPY,Credit Card,Payroll,VEND0101,UK,Australia,Adult Entertainment,APPROVED,
04f58e73-108e-422c-9093-d4570896a6f6,46:32.2,COMP0075,PAYEE0346,811.89,USD,Check,Legal Fees,VEND0265,Japan,Australia,Online Gambling,APPROVED,
47f36437-d02a-4665-b305-6017a0d7a466,40:32.2,COMP0071,PAYEE0334,1981.82,JPY,Check,Payroll,VEND0165,Canada,UK,Online Gambling,APPROVED,
6b4e8fd7-ef06-47a4-bf93-74b1fcca9081,01:32.2,COMP0005,PAYEE0269,2137.76,USD,ACH,Rent Payment,VEND0246,Brazil,UK,Retail,APPROVED,
2eb73af9-32f6-44f7-85fa-9ff9143e5fb1,26:32.2,COMP0067,PAYEE0356,1083.96,JPY,ACH,Consulting Services,VEND0107,USA,France,Manufacturing,APPROVED,
6a7c4432-1ee9-473e-bf68-7f470e0bcc72,01:32.2,COMP0065,PAYEE0220,2134.77,GBP,ACH,IT Support,VEND0417,France,India,Real Estate,APPROVED,
4c8ffbdf-3b35-4167-9b97-13203dee08dc,54:32.2,COMP0006,PAYEE0313,822.04,CAD,Credit Card,Professional Development,VEND0203,France,Japan,Energy,APPROVED,
768af6da-04ac-44af-bc2d-6cf7661476b4,49:32.2,COMP0086,PAYEE0358,1413.93,CAD,Bank Transfer,Consulting Services,VEND0283,Australia,India,Education,APPROVED,
f3a67693-eaaa-4ff1-a3d2-e9b4fde14920,59:32.2,COMP0001,PAYEE0454,855.32,JPY,Bank Transfer,Marketing Campaign,VEND0183,Germany,Japan,Education,APPROVED,
0caca325-0bb7-42ad-a7e0-f42b937f28ca,14:32.2,COMP0019,PAYEE0031,1682.29,EUR,Wire,Payroll,VEND0062,Canada,Japan,Adult Entertainment,APPROVED,
a0666d7d-31ba-48e9-a959-da3eb7257e1c,07:32.2,COMP0065,PAYEE0083,779.25,USD,Bank Transfer,Utilities,VEND0257,USA,China,Offshore Banking,APPROVED,
e132d793-939d-46e5-b2d5-2fe96d7578d8,31:32.2,COMP0068,PAYEE0368,1317.13,EUR,ACH,Maintenance Services,VEND0079,China,Japan,Real Estate,APPROVED,
575fa53d-a4a2-4151-b1ba-de1ffc6bf7ed,04:32.2,COMP0021,PAYEE0064,117.18,GBP,Wire,Utilities,VEND0295,Australia,UK,Manufacturing,APPROVED,
831c94cc-7e2a-41db-8431-da5fcf1785c0,43:32.2,COMP0039,PAYEE0452,280.1,GBP,Credit Card,Utilities,VEND0054,India,Australia,Cryptocurrency Trading,APPROVED,
f138e117-9a76-476f-be1b-e983d80d81bc,19:32.2,COMP0070,PAYEE0437,731.02,GBP,Bank Transfer,Travel Expenses,VEND0385,Canada,Japan,Cannabis Industry,APPROVED,
470eb90c-0361-40d8-afc0-6880ff93efbe,58:32.2,COMP0065,PAYEE0285,1102.46,GBP,ACH,Unusual Transfer - Review Required,VEND0116,India,USA,Shell Corporations,APPROVED,
b2826808-5f15-4499-b614-c21e02e7e073,18:32.2,COMP0042,PAYEE0319,1092.07,EUR,ACH,Marketing Campaign,VEND0426,Canada,Brazil,Manufacturing,APPROVED,
3f28e2dd-03d5-4fe9-9071-544cea9ad3d8,20:32.2,COMP0070,PAYEE0140,685.65,CAD,Credit Card,Utilities,VEND0198,USA,China,Finance,APPROVED,
96f72580-0246-4291-ba84-3389ed997cf9,28:32.2,COMP0086,PAYEE0143,1879.46,USD,Check,Legal Fees,VEND0095,UK,India,Art & Antiques Dealers,APPROVED,
7159e840-5d1e-4145-bb41-0c447ea5c92c,33:32.2,COMP0016,PAYEE0177,233.46,JPY,Check,Marketing Campaign,VEND0299,France,Canada,Precious Metals Trading,APPROVED,
c34eb19e-227f-4557-8ff1-12ac445849da,32:32.2,COMP0029,PAYEE0216,689.05,JPY,ACH,Office Supplies,VEND0197,China,Japan,Cannabis Industry,APPROVED,
33feb79b-8179-4a76-bce3-9e962cce2221,31:32.2,COMP0040,PAYEE0143,1779.77,JPY,Credit Card,Research & Development,VEND0163,UK,USA,Finance,APPROVED,
34d01472-68f1-4dbb-9fb2-a8096a52d72f,38:32.2,COMP0010,PAYEE0376,2132.3,JPY,Wire,Software License,VEND0343,India,Brazil,Healthcare,APPROVED,
a91d0753-d518-4933-bf6e-0d4d644e0710,13:32.2,COMP0092,PAYEE0009,539.02,JPY,Credit Card,Software License,VEND0352,UK,China,Education,APPROVED,
48b4ef3d-23c2-4f14-b804-a11c7b661168,07:32.2,COMP0009,PAYEE0245,1787.96,JPY,Credit Card,Maintenance Services,VEND0026,Australia,Canada,Automotive,APPROVED,
872a71da-07e3-4845-8912-ac381017e309,16:32.2,COMP0009,PAYEE0390,1019.87,JPY,Credit Card,Software License,VEND0260,Brazil,Brazil,Offshore Banking,APPROVED,
72e4cb88-224f-4d99-aadf-398958281d53,42:32.2,COMP0087,PAYEE0335,1791.87,JPY,Bank Transfer,Legal Fees,VEND0120,USA,India,Real Estate,APPROVED,
4a11607d-341f-4979-a650-46762c695f2c,44:32.2,COMP0031,PAYEE0184,683.3,EUR,Wire,Consulting Services,VEND0318,UK,China,Manufacturing,APPROVED,
89d03c3c-3190-49bf-8163-bb86b08a53bb,58:32.2,COMP0065,PAYEE0333,1781.16,USD,Wire,Marketing Campaign,VEND0246,India,UK,Cryptocurrency Trading,APPROVED,
27d722eb-de6d-47e2-8d56-772c6aa2886e,34:32.2,COMP0099,PAYEE0235,621.58,EUR,Wire,Unusual Transfer - Review Required,VEND0416,Japan,Brazil,Energy,APPROVED,
459d5dcb-e737-4269-b6b4-3c9d2b7d2013,21:32.2,COMP0056,PAYEE0448,479.99,GBP,Bank Transfer,Maintenance Services,VEND0051,Germany,USA,Healthcare,APPROVED,
e1f7439c-fef4-4eee-a128-6c8afe313414,42:32.2,COMP0017,PAYEE0184,2176.98,JPY,ACH,Cloud Hosting,VEND0311,UK,Germany,Real Estate,APPROVED,
38380ff6-f5c5-483f-8e43-7eb1a34e29ba,48:32.2,COMP0011,PAYEE0423,1335.81,JPY,ACH,Unusual Transfer - Review Required,VEND0028,India,USA,Cryptocurrency Trading,APPROVED,
c76dbaab-3d42-462f-baee-edeaedda413e,18:32.2,COMP0083,PAYEE0438,1552.44,CAD,Check,Unusual Transfer - Review Required,VEND0351,France,India,Cryptocurrency Trading,APPROVED,
17ced988-0b3c-430b-8d74-d272fdffb74e,50:32.2,COMP0059,PAYEE0387,1994.14,CAD,Credit Card,Research & Development,VEND0059,Brazil,Brazil,Precious Metals Trading,APPROVED,
8bdb1c74-f61a-40ef-81b9-22e0f2b9d87d,04:32.2,COMP0054,PAYEE0397,1181.46,JPY,Credit Card,Utilities,VEND0079,Australia,Japan,Automotive,APPROVED,
1cfef798-e869-4597-bf52-1de460231739,49:32.2,COMP0023,PAYEE0231,671.04,CAD,Bank Transfer,Rent Payment,VEND0466,Brazil,China,Healthcare,APPROVED,
0809c33a-e796-4053-a866-106fba96d29f,46:32.2,COMP0100,PAYEE0208,1357.53,GBP,Credit Card,Consulting Services,VEND0468,India,France,Retail,APPROVED,
d7153088-7816-422e-b308-730bc0fd6b42,43:32.2,COMP0073,PAYEE0204,48.12,EUR,Credit Card,Payroll,VEND0336,Germany,France,Art & Antiques Dealers,APPROVED,
e347f702-19ad-4610-91eb-5f4286c32af0,50:32.2,COMP0005,PAYEE0127,1606.95,EUR,Wire,Payroll,VEND0290,Canada,India,Arms Dealing,APPROVED,
